user_id	item_id	timestamp	correct	skill_id
1441	43703	0	1	6
1441	60699	0	0	18
1441	81971	0	1	22
1441	29460	0	1	7
1441	76032	0	1	23
1441	23921	0	0	7
1441	11590	0	1	24
1441	56286	0	1	27
1441	59829	0	0	1
1441	64059	0	0	5
1441	61269	0	1	14
1441	30022	0	1	25
1441	18231	0	1	14
1441	43880	0	1	20
1441	87974	0	0	3
1441	48655	0	0	21
1441	60582	0	1	25
1441	49555	0	0	12
1441	26843	0	0	4
1441	47418	0	0	16
1441	83923	0	1	2
1441	84223	0	1	10
1441	8757	0	1	19
1441	42006	0	1	30
1441	62247	0	1	19
1441	11793	0	0	5
1441	59980	0	0	2
1441	89981	0	0	9
1441	18349	0	0	20
1441	88958	0	0	13
1441	42557	0	0	28
1441	81339	0	1	17
1441	88873	0	0	26
1441	40150	0	1	3
1441	82421	0	0	21
1441	68394	0	0	8
1441	43722	0	1	8
1441	81944	0	1	11
1441	66897	0	0	15
1441	48663	0	1	29
1441	81968	0	1	22
1441	81780	0	1	18
1441	78598	0	1	1
1441	17983	0	0	24
1441	84291	0	0	17
1454	26843	0	0	4
1454	17983	0	0	24
1454	48663	0	1	29
1454	81780	0	1	18
1454	43703	0	1	6
1454	42557	0	0	28
1454	81971	0	1	22
1454	88958	0	0	13
1454	81339	0	1	17
1454	43880	0	1	20
1454	60582	0	1	25
1454	81944	0	1	11
1454	68394	0	0	8
1454	43722	0	1	8
1454	59980	0	0	2
1454	83923	0	1	2
1454	84223	0	1	10
1454	11590	0	1	24
1454	82421	0	0	21
1454	8757	0	1	19
1454	47418	0	0	16
1454	18349	0	0	20
1454	61269	0	1	14
1454	56286	0	1	27
1454	23921	0	0	7
1454	30022	0	1	25
1454	48655	0	0	21
1454	29460	0	1	7
1454	81968	0	1	22
1454	11793	0	0	5
1454	40150	0	1	3
1454	84291	0	0	17
1454	76032	0	1	23
1454	78598	0	1	1
1454	60699	0	0	18
1454	64059	0	0	5
1454	66897	0	0	15
1454	88873	0	0	26
1454	87974	0	0	3
1454	42006	0	1	30
1454	89981	0	0	9
1454	18231	0	1	14
1454	49555	0	0	12
1454	62247	0	1	19
1454	59829	0	0	1
1492	82421	0	0	21
1492	11793	0	0	5
1492	61269	0	1	14
1492	62247	0	1	19
1492	26843	0	0	4
1492	40150	0	1	3
1492	81339	0	1	17
1492	81968	0	1	22
1492	43722	0	1	8
1492	18349	0	0	20
1492	81780	0	1	18
1492	60699	0	0	18
1492	68394	0	0	8
1492	48663	0	1	29
1492	64059	0	0	5
1492	84291	0	0	17
1492	42557	0	0	28
1492	8757	0	1	19
1492	42006	0	1	30
1492	59980	0	0	2
1492	47418	0	0	16
1492	81944	0	1	11
1492	78598	0	1	1
1492	88958	0	0	13
1492	66897	0	0	15
1492	81971	0	1	22
1492	30022	0	1	25
1492	76032	0	1	23
1492	43880	0	1	20
1492	23921	0	0	7
1492	88873	0	0	26
1492	84223	0	1	10
1492	43703	0	1	6
1492	60582	0	1	25
1492	83923	0	1	2
1492	59829	0	0	1
1492	56286	0	1	27
1492	17983	0	0	24
1492	48655	0	0	21
1492	87974	0	0	3
1492	29460	0	1	7
1492	18231	0	1	14
1492	49555	0	0	12
1492	89981	0	0	9
1492	11590	0	1	24
1899	59829	0	0	1
1899	68394	0	0	8
1899	81968	0	1	22
1899	48655	0	0	21
1899	64059	0	0	5
1899	42006	0	1	30
1899	11590	0	1	24
1899	83923	0	1	2
1899	17983	0	0	24
1899	81971	0	1	22
1899	26843	0	0	4
1899	18349	0	0	20
1899	29460	0	1	7
1899	81339	0	1	17
1899	62247	0	1	19
1899	61269	0	1	14
1899	43880	0	1	20
1899	88958	0	0	13
1899	56286	0	1	27
1899	30022	0	1	25
1899	84223	0	1	10
1899	43722	0	1	8
1899	60582	0	1	25
1899	59980	0	0	2
1899	43703	0	1	6
1899	89981	0	0	9
1899	60699	0	0	18
1899	87974	0	0	3
1899	88873	0	0	26
1899	11793	0	0	5
1899	82421	0	0	21
1899	23921	0	0	7
1899	66897	0	0	15
1899	48663	0	1	29
1899	42557	0	0	28
1899	49555	0	0	12
1899	47418	0	0	16
1899	78598	0	1	1
1899	40150	0	1	3
1899	8757	0	1	19
1899	81780	0	1	18
1899	76032	0	1	23
1899	18231	0	1	14
1899	84291	0	0	17
1899	81944	0	1	11
1915	18349	0	0	20
1915	23921	0	0	7
1915	17983	0	0	24
1915	82421	0	0	21
1915	59980	0	0	2
1915	43880	0	1	20
1915	84223	0	1	10
1915	11590	0	1	24
1915	26843	0	0	4
1915	68394	0	0	8
1915	47418	0	0	16
1915	42006	0	1	30
1915	89981	0	0	9
1915	81780	0	1	18
1915	60582	0	1	25
1915	64059	0	0	5
1915	66897	0	0	15
1915	76032	0	1	23
1915	59829	0	0	1
1915	18231	0	1	14
1915	81339	0	1	17
1915	42557	0	0	28
1915	81968	0	1	22
1915	88958	0	0	13
1915	60699	0	0	18
1915	29460	0	1	7
1915	62247	0	1	19
1915	30022	0	1	25
1915	84291	0	0	17
1915	87974	0	0	3
1915	43722	0	1	8
1915	88873	0	0	26
1915	48655	0	0	21
1915	83923	0	1	2
1915	48663	0	1	29
1915	78598	0	1	1
1915	81944	0	1	11
1915	43703	0	1	6
1915	11793	0	0	5
1915	40150	0	1	3
1915	81971	0	1	22
1915	8757	0	1	19
1915	56286	0	1	27
1915	49555	0	0	12
1915	61269	0	1	14
1986	89981	0	0	9
1986	8757	0	1	19
1986	29460	0	1	7
1986	81968	0	1	22
1986	81339	0	1	17
1986	88873	0	0	26
1986	42557	0	0	28
1986	81780	0	1	18
1986	87974	0	0	3
1986	62247	0	1	19
1986	61269	0	1	14
1986	47418	0	0	16
1986	56286	0	1	27
1986	43722	0	1	8
1986	42006	0	1	30
1986	17983	0	0	24
1986	83923	0	1	2
1986	66897	0	0	15
1986	68394	0	0	8
1986	60582	0	1	25
1986	88958	0	0	13
1986	26843	0	0	4
1986	84223	0	1	10
1986	43703	0	1	6
1986	40150	0	1	3
1986	84291	0	0	17
1986	59980	0	0	2
1986	59829	0	0	1
1986	76032	0	1	23
1986	78598	0	1	1
1986	23921	0	0	7
1986	48655	0	0	21
1986	43880	0	1	20
1986	60699	0	0	18
1986	18231	0	1	14
1986	11590	0	1	24
1986	18349	0	0	20
1986	30022	0	1	25
1986	48663	0	1	29
1986	81944	0	1	11
1986	82421	0	0	21
1986	64059	0	0	5
1986	81971	0	1	22
1986	11793	0	0	5
1986	49555	0	0	12
